name	rank	last_changed	profile_group	habitat	flying	diet
Myrmecia pilosula	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	soil	no	herbivore

Myrmecolax pierci	GenusAndSpecies	2025-05-01 23:11:52	Strepsiptera	forest, grassland	no	herbivore

Myrmoecia lauta	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	soil	no	herbivore

Myzia oblongoguttata	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	forest, grassland	yes	parasite

Nala lividipes	GenusAndSpecies	2025-05-01 23:11:52	Dermaptera	soil	no	herbivore

Narceus americanus	GenusAndSpecies	2025-05-01 23:11:52	Diplopoda	forest	no	detritivore

Nasonia vitripennis	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	forest, grassland	yes	parasite

Nasutitermes corniger	GenusAndSpecies	2025-05-01 23:11:52	Blattodea	urban	no	herbivore

Nauphoeta cinerea	GenusAndSpecies	2025-05-01 23:11:52	Blattodea	urban	no	detritivore

Neandra brunnea	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	forest	no	herbivore

Neduba carinata	GenusAndSpecies	2025-05-01 23:11:52	Orthoptera	grassland	no	herbivore

Nehalennia irene	GenusAndSpecies	2025-05-01 23:11:52	Odonata	freshwater, urban	yes	carnivore

Neivamyrmex longiscapus	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	soil	no	carnivore

Neivamyrmex mandibularis	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	soil	no	herbivore

Neivamyrmex minutus	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	soil	no	carnivore

Neivamyrmex myersi	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	soil	no	carnivore

Neivamyrmex nigrescens	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	soil	no	herbivore

Neivamyrmex opacithorax	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	soil	no	herbivore

Neivamyrmex pilosus	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	soil	no	carnivore

Neivamyrmex swainsonii	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	soil	no	herbivore

Neivamyrmex texanus	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	soil	no	herbivore

Nelima doriae	GenusAndSpecies	2025-05-01 23:11:52	Opiliones	soil	no	carnivore

Nemasoma varicorne	GenusAndSpecies	2025-05-01 23:11:52	Malacostraca	forest, freshwater, soil	no	herbivore

Nemobius sylvestris	GenusAndSpecies	2025-05-01 23:11:52	Orthoptera	grassland	no	herbivore

Nemoura cinerea	GenusAndSpecies	2025-05-01 23:11:52	Plecoptera	freshwater	yes	herbivore

Neoasterolepisma pallidum	GenusAndSpecies	2025-05-01 23:11:52	Zygentoma	soil	no	herbivore

Neoasterolepisma wasmanni	GenusAndSpecies	2025-05-01 23:11:52	Zygentoma	soil	no	detritivore

Neoatractides linearis	GenusAndSpecies	2025-05-01 23:11:52	Trombidiformes	freshwater	no	carnivore

Neobisium carcinoides	GenusAndSpecies	2025-05-01 23:11:52	Pseudoscorpiones	soil	no	herbivore

Neocenchrea heidemanni	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	forest	yes	herbivore

Neocentrotus insularis	GenusAndSpecies	2025-05-01 23:11:52		marine	no	herbivore

Neochauliodes punctatolosus	GenusAndSpecies	2025-05-01 23:11:52	Megaloptera	forest, freshwater	yes	negavore

Neochauliodes sinensis	GenusAndSpecies	2025-05-01 23:11:52	Megaloptera	freshwater	yes	negavore

Neoitamus cyanurus	GenusAndSpecies	2025-05-01 23:11:52	Diptera	grassland	yes	carnivore

Neolucanus swinhoei	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	forest	no	herbivore

Neonemobius cubensis	GenusAndSpecies	2025-05-01 23:11:52	Orthoptera	grassland	no	herbivore

Neopilio australis	GenusAndSpecies	2025-05-01 23:11:52	Opiliones	soil	no	carnivore

Neoponera apicalis	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	soil	no	carnivore

Neoponera villosa	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	soil	no	herbivore

Neoseiulus cucumeris	GenusAndSpecies	2025-05-01 23:11:52		soil	no	carnivore

Neostylopyga rhombifolia	GenusAndSpecies	2025-05-01 23:11:52	Blattodea	urban	no	herbivore

Neotermes castaneus	GenusAndSpecies	2025-05-01 23:11:52	Blattodea	forest	no	herbivore

Neotibicen canicularis	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	soil	no	herbivore

Neotibicen linnei	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	soil	no	herbivore

Neotibicen lyricen	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	soil	no	herbivore

Neotibicen pruinosus	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	soil	no	herbivore

Neotibicen robinsonianus	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	soil	no	detritivore

Neotibicen tibicen	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	soil	no	herbivore

Nepa apiculata	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	freshwater	no	carnivore

Nepa hoffmanni	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	freshwater	no	carnivore

Nepa rubra	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	freshwater	no	carnivore

Nepella africana	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	freshwater	no	carnivore

Nepella monticola	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	freshwater	no	carnivore

Nepella papuana	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	freshwater	no	carnivore

Nephila clavipes	GenusAndSpecies	2025-05-01 23:11:52	Araneae	forest	no	carnivore

Nephus quadrimaculatus	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	forest, grassland	yes	carnivore

Nepidae cinerea	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	freshwater	no	carnivore

Nepidae indica	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	freshwater	no	carnivore

Neureclipsis bimaculata	GenusAndSpecies	2025-05-01 23:11:52	Trichoptera	freshwater	yes	detritivore

Neurobasis chinensis	GenusAndSpecies	2025-05-01 23:11:52	Odonata	forest, freshwater	yes	carnivore

Newportia stolli	GenusAndSpecies	2025-05-01 23:11:52	Chilopoda	soil	no	carnivore

Nezara viridula	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	forest, grassland	yes	herbivore

Nicrophorus americanus	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	soil	no	herbivore

Nicrophorus carolinus	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	soil	no	herbivore

Nicrophorus defodiens	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	soil	no	herbivore

Nicrophorus hebes	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	soil	no	herbivore

Nicrophorus humator	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	soil	no	herbivore

Nicrophorus hybridus	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	soil	no	herbivore

Nicrophorus investigator	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	soil	no	herbivore

Nicrophorus lunatus	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	soil	no	detritivore

Nicrophorus marginatus	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	soil	no	herbivore

Nicrophorus mexicanus	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	soil	no	herbivore

Nicrophorus montivagus	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	soil	no	scavenger

Nicrophorus nepalensis	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	soil	no	detritivore

Nicrophorus obscurus	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	soil	no	herbivore

Nicrophorus orbicollis	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	soil	no	detritivore

Nicrophorus pliozaenicus	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	soil	no	herbivore

Nicrophorus pustulatus	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	soil	no	parasite

Nicrophorus sayi	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	soil	no	herbivore

Nicrophorus tomentosus	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	soil	no	herbivore

Nicrophorus validus	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	soil	no	herbivore

Nicrophorus vespilloides	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	soil	no	herbivore

Nilaparvata lugens	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	grassland	no	herbivore

Nipponentomon andrei	GenusAndSpecies	2025-05-01 23:11:52	Entognatha	soil	no	herbivore

Nomada articulata	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	grassland	no	parasite

Nomamyrmex esenbeckii	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	soil	no	carnivore

Nosybeana goodmani	GenusAndSpecies	2025-05-01 23:11:52	Malacostraca	forest, freshwater, soil	no	herbivore

Notentomon antarcticum	GenusAndSpecies	2025-05-01 23:11:52	Entognatha	soil	no	herbivore

Notiophilus biguttatus	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	soil	no	herbivore

Notodromas monacha	GenusAndSpecies	2025-05-01 23:11:52	Ostracoda	freshwater	no	detritivore

Notonecta borealis	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	freshwater	no	carnivore

Notonecta glauca	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	freshwater	no	carnivore

Notonecta hoffmanni	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	freshwater	no	carnivore

Notonecta indica	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	freshwater	no	herbivore

Notonecta kirbyi	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	freshwater	no	carnivore

Notonecta lunata	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	freshwater	no	carnivore

Notonecta maculata	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	freshwater	no	carnivore

Notonecta spinosa	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	freshwater	no	carnivore

Notonecta undulata	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	freshwater	no	carnivore

Notonecta unifasciata	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	freshwater	no	carnivore

Notonecta viridis	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	freshwater	no	carnivore

Novius cardinalis	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	forest, grassland	no	herbivore

Ocypus olens	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	soil	no	carnivore

Odiellus spinosus	GenusAndSpecies	2025-05-01 23:11:52	Opiliones	soil	no	herbivore

Odontolabis gazella	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	forest	no	herbivore

Odontolabis siva	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	forest	no	carnivore

Odontomachus bauri	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	soil	no	carnivore

Odontomachus brunneus	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	soil	no	carnivore

Odontotermes obesus	GenusAndSpecies	2025-05-01 23:11:52	Blattodea	urban	no	herbivore

Oebalus pugnax	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	forest, grassland	yes	herbivore

Oecanthus fultoni	GenusAndSpecies	2025-05-01 23:11:52	Orthoptera	grassland	no	herbivore

Oecanthus niveus	GenusAndSpecies	2025-05-01 23:11:52	Orthoptera	grassland	no	herbivore

Oecetis inconspicua	GenusAndSpecies	2025-05-01 23:11:52	Trichoptera	freshwater	yes	negavore

Oedipoda germanica	GenusAndSpecies	2025-05-01 23:11:52	Orthoptera	grassland	no	herbivore

Oemopteryx contorta	GenusAndSpecies	2025-05-01 23:11:52	Plecoptera	freshwater	yes	herbivore

Oliarus polyphemus	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	grassland	yes	herbivore

Oligembia brevicauda	GenusAndSpecies	2025-05-01 23:11:52	Embioptera	soil	no	detritivore

Oligolophus tridens	GenusAndSpecies	2025-05-01 23:11:52	Opiliones	soil	no	herbivore

Oligotoma minima	GenusAndSpecies	2025-05-01 23:11:52	Embioptera	soil	no	herbivore

Oligotoma nigra	GenusAndSpecies	2025-05-01 23:11:52	Embioptera	soil	no	herbivore

Oligotoma rufescens	GenusAndSpecies	2025-05-01 23:11:52	Embioptera	soil	no	herbivore

Oligotoma saundersii	GenusAndSpecies	2025-05-01 23:11:52	Embioptera	soil	no	herbivore

Olpiidae capensis	GenusAndSpecies	2025-05-01 23:11:52	Pseudoscorpiones	soil	no	carnivore

Ommatius tibialis	GenusAndSpecies	2025-05-01 23:11:52	Diptera	grassland	yes	carnivore

Omocestus viridulus	GenusAndSpecies	2025-05-01 23:11:52	Orthoptera	grassland	no	herbivore

Omus audouini	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	soil	no	carnivore

Oncometopia alpha	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	grassland	no	herbivore

Oncopeltus fasciatus	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	grassland	no	herbivore

Oniscus asellus	GenusAndSpecies	2025-05-01 23:11:52	Malacostraca	freshwater, soil	no	herbivore

Oniticellus cinctus	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	soil	no	parasite

Onthophagus taurus	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	soil	no	herbivore

Onychiurus armatus	GenusAndSpecies	2025-05-01 23:11:52	Hexapoda	soil	no	herbivore

Operophtera brumata	GenusAndSpecies	2025-05-01 23:11:52	Lepidoptera	forest, grassland	yes	herbivore

Opilio parietinus	GenusAndSpecies	2025-05-01 23:11:52	Opiliones	soil	no	detritivore

Opisthopatus cinctipes	GenusAndSpecies	2025-05-01 23:11:52		forest	no	herbivore

Opisthopatus roseus	GenusAndSpecies	2025-05-01 23:11:52		forest	no	carnivore

Opistophthalmus glabrifrons	GenusAndSpecies	2025-05-01 23:11:52	Scorpiones	soil	no	carnivore

Oppiella nova	GenusAndSpecies	2025-05-01 23:11:52		soil	no	herbivore

Orchesella cincta	GenusAndSpecies	2025-05-01 23:11:52	Hexapoda	soil	no	herbivore

Orchopeas howardi	GenusAndSpecies	2025-05-01 23:11:52	Siphonaptera	forest, grassland	no	parasite

Orestes mouhotii	GenusAndSpecies	2025-05-01 23:11:52	Phasmatodea	forest	no	herbivore

Ornithodoros hermsi	GenusAndSpecies	2025-05-01 23:11:52	Ixodida	forest, soil	no	herbivore

Ornithonyssus bacoti	GenusAndSpecies	2025-05-01 23:11:52		soil	no	parasite

Oroperipatus cameranoi	GenusAndSpecies	2025-05-01 23:11:52		forest	no	carnivore

Oroperipatus eisenii	GenusAndSpecies	2025-05-01 23:11:52		forest	no	herbivore

Orseolia oryzae	GenusAndSpecies	2025-05-01 23:11:52	Diptera	varied	yes	herbivore

Orthetrum cancellatum	GenusAndSpecies	2025-05-01 23:11:52	Odonata	freshwater	yes	carnivore

Orthomorpha coarctata	GenusAndSpecies	2025-05-01 23:11:52	Diplopoda	soil	no	herbivore

Orthonevra elegans	GenusAndSpecies	2025-05-01 23:11:52	Diptera	forest, grassland	yes	herbivore

Orthopodomyia signifera	GenusAndSpecies	2025-05-01 23:11:52	Diptera	freshwater, urban	no	herbivore

Orthotomicus laricis	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	grassland	no	herbivore

Osmia lignaria	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	forest	no	herbivore

Otiorhynchus sulcatus	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	grassland	no	herbivore

Otobius megnini	GenusAndSpecies	2025-05-01 23:11:52	Ixodida	forest, soil	no	parasite

Otostigmus scabricauda	GenusAndSpecies	2025-05-01 23:11:52	Chilopoda	soil	no	herbivore

Oxidus gracilis	GenusAndSpecies	2025-05-01 23:11:52	Diplopoda	soil	no	herbivore

Oxypoda opaca	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	soil	no	herbivore

Pachycondyla apicalis	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	soil	no	carnivore

Pachylomera femoralis	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	soil	no	herbivore

Paederus fuscipes	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	soil	no	carnivore

Pamphobeteus antinous	GenusAndSpecies	2025-05-01 23:11:52	Araneae	forest	no	carnivore

Panchlora nivea	GenusAndSpecies	2025-05-01 23:11:52	Blattodea	urban	no	herbivore

Pandinus imperator	GenusAndSpecies	2025-05-01 23:11:52	Scorpiones	soil	no	carnivore

Panonychus ulmi	GenusAndSpecies	2025-05-01 23:11:52	Trombidiformes	urban, grassland	no	herbivore

Panoploscelis specularis	GenusAndSpecies	2025-05-01 23:11:52	Orthoptera	grassland	no	herbivore

Panorpa acuta	GenusAndSpecies	2025-05-01 23:11:52	Mecoptera	forest, grassland	yes	detritivore

Panorpa annexa	GenusAndSpecies	2025-05-01 23:11:52	Mecoptera	forest, grassland	yes	herbivore

Panorpa cognata	GenusAndSpecies	2025-05-01 23:11:52	Mecoptera	forest, grassland	yes	herbivore

Panorpa communis	GenusAndSpecies	2025-05-01 23:11:52	Mecoptera	forest, grassland	yes	herbivore

Panorpa dubitans	GenusAndSpecies	2025-05-01 23:11:52	Mecoptera	forest, grassland, freshwater	yes	detritivore

Panorpa floridana	GenusAndSpecies	2025-05-01 23:11:52	Mecoptera	forest, grassland	yes	herbivore

Panorpa germanica	GenusAndSpecies	2025-05-01 23:11:52	Mecoptera	forest, grassland	yes	herbivore

Panorpa japonica	GenusAndSpecies	2025-05-01 23:11:52	Mecoptera	forest, grassland	yes	herbivore

Panorpa meridionalis	GenusAndSpecies	2025-05-01 23:11:52	Mecoptera	forest, grassland	yes	herbivore

Panorpa nuptialis	GenusAndSpecies	2025-05-01 23:11:52	Mecoptera	forest, grassland	yes	detritivore

Panorpa rufa	GenusAndSpecies	2025-05-01 23:11:52	Mecoptera	forest, grassland	yes	herbivore

Panorpa similis	GenusAndSpecies	2025-05-01 23:11:52	Mecoptera	forest, grassland	yes	herbivore

Panorpa trifasciata	GenusAndSpecies	2025-05-01 23:11:52	Mecoptera	forest, grassland	yes	herbivore

Panorpa vulgaris	GenusAndSpecies	2025-05-01 23:11:52	Mecoptera	forest, grassland	yes	detritivore

Pantala flavescens	GenusAndSpecies	2025-05-01 23:11:52	Odonata	freshwater	yes	carnivore

Papilio machaon	GenusAndSpecies	2025-05-01 23:11:52	Lepidoptera	forest, grassland	yes	herbivore

Parabuthus transvaalicus	GenusAndSpecies	2025-05-01 23:11:52	Scorpiones	desert	no	herbivore

Paraceras melis	GenusAndSpecies	2025-05-01 23:11:52	Siphonaptera	forest, grassland	no	parasite

Paracinema tricolor	GenusAndSpecies	2025-05-01 23:11:52	Orthoptera	grassland	no	herbivore

Paracypris polita	GenusAndSpecies	2025-05-01 23:11:52	Ostracoda	freshwater	no	scavenger

Paragaleodes scalaris	GenusAndSpecies	2025-05-01 23:11:52	Solifugae	desert	no	carnivore

Paragymnopleurus sinuatus	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	soil	no	parasite

Parajapyx isabellae	GenusAndSpecies	2025-05-01 23:11:52	Entognatha	soil	no	herbivore

Parajapyx pauliani	GenusAndSpecies	2025-05-01 23:11:52	Entognatha	soil	no	herbivore

Paralabellula bidentata	GenusAndSpecies	2025-05-01 23:11:52	Dermaptera	soil	no	carnivore

Paraleptophlebia adoptiva	GenusAndSpecies	2025-05-01 23:11:52	Ephemeroptera	freshwater	yes	detritivore

Parandra brunnea	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	forest	no	herbivore

Paraneotermes simplicicornis	GenusAndSpecies	2025-05-01 23:11:52	Blattodea	forest	no	herbivore

Parapachymorpha zomproi	GenusAndSpecies	2025-05-01 23:11:52	Phasmatodea	forest	no	herbivore

Paraphrynus arctimanus	GenusAndSpecies	2025-05-01 23:11:52	Amblypygi	soil	no	carnivore

Paraphrynus guanajuatensis	GenusAndSpecies	2025-05-01 23:11:52	Amblypygi	soil	no	carnivore

Paraphrynus laevifrons	GenusAndSpecies	2025-05-01 23:11:52	Amblypygi	soil	no	carnivore

Paraphrynus mexicanus	GenusAndSpecies	2025-05-01 23:11:52	Amblypygi	soil	no	carnivore

Paraponera cavernicola	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	soil	no	herbivore

Paraponera clavata	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	soil	no	herbivore

Paraponera rufescens	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	soil	no	herbivore

Parasphendale affinis	GenusAndSpecies	2025-05-01 23:11:52	Mantodea	grassland	no	carnivore

Parasyrphus malinellus	GenusAndSpecies	2025-05-01 23:11:52	Diptera	forest, grassland	yes	carnivore

Paratemnoides nidificator	GenusAndSpecies	2025-05-01 23:11:52	Pseudoscorpiones	soil	no	carnivore

Paraxenos westwoodii	GenusAndSpecies	2025-05-01 23:11:52	Strepsiptera	forest, grassland	no	parasite

Parcoblatta pennsylvanica	GenusAndSpecies	2025-05-01 23:11:52	Blattodea	urban	no	herbivore

Paroligolophus agrestis	GenusAndSpecies	2025-05-01 23:11:52	Opiliones	soil	no	omnivore

Paroligotoma fusca	GenusAndSpecies	2025-05-01 23:11:52	Psocodea	soil	no	herbivore

Pedicinus badii	GenusAndSpecies	2025-05-01 23:11:52	Psocodea	forest, grassland	no	parasite

Pediculus humanus	GenusAndSpecies	2025-05-01 23:11:52	Psocodea	forest, freshwater, grassland, soil	no	herbivore

Penthicodes pulchella	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	grassland	no	herbivore

Pepsis grossa	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	forest, grassland	no	parasite

Perapion connexum	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	forest	no	herbivore

Peripatoides novaezealandiae	GenusAndSpecies	2025-05-01 23:11:52		forest	no	herbivore

Peripatopsis balfouri	GenusAndSpecies	2025-05-01 23:11:52		forest	no	carnivore

Peripatopsis capensis	GenusAndSpecies	2025-05-01 23:11:52		forest	no	herbivore

Peripatopsis clavigera	GenusAndSpecies	2025-05-01 23:11:52		forest	no	herbivore

Peripatopsis intermedia	GenusAndSpecies	2025-05-01 23:11:52		forest	no	herbivore

Peripatopsis leonina	GenusAndSpecies	2025-05-01 23:11:52		forest	no	herbivore

Peripatus acacioi	GenusAndSpecies	2025-05-01 23:11:52		forest	no	herbivore

Peripatus dominicae	GenusAndSpecies	2025-05-01 23:11:52		forest	no	herbivore

Peripatus juliformis	GenusAndSpecies	2025-05-01 23:11:52		forest	no	herbivore

Periplaneta americana	GenusAndSpecies	2025-05-01 23:11:52	Blattodea	urban	no	omnivore

Periplaneta brunnea	GenusAndSpecies	2025-05-01 23:11:52	Blattodea	urban	no	herbivore

Peripsocus phaeopterus	GenusAndSpecies	2025-05-01 23:11:52	Psocodea	soil	no	fungivore

Perla marginata	GenusAndSpecies	2025-05-01 23:11:52	Plecoptera	freshwater	yes	herbivore

Perlodella cinctipes	GenusAndSpecies	2025-05-01 23:11:52	Plecoptera	freshwater	yes	carnivore

Peromyscopsylla hesperomys	GenusAndSpecies	2025-05-01 23:11:52	Siphonaptera	forest, grassland	no	parasite

Peruphasma schultei	GenusAndSpecies	2025-05-01 23:11:52	Phasmatodea	forest	no	herbivore

Phalangium opilio	GenusAndSpecies	2025-05-01 23:11:52	Opiliones	soil	no	omnivore

Phanaeus vindex	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	soil	no	parasite

Phaneroptera nana	GenusAndSpecies	2025-05-01 23:11:52	Orthoptera	grassland	no	herbivore

Phasmotaenia lanyuhensis	GenusAndSpecies	2025-05-01 23:11:52	Phasmatodea	forest	no	herbivore

Phausis reticulata	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	forest, soil	yes	parasite

Phidippus audax	GenusAndSpecies	2025-05-01 23:11:52	Araneae	forest	no	carnivore

Philaenus spumarius	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	grassland	no	herbivore

Philonicus albiceps	GenusAndSpecies	2025-05-01 23:11:52	Diptera	grassland	yes	carnivore
